source_id,target_id,relationship,hard,source_basis
POST-STORY-045,POST-SUBTASK-133,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-105,POST-SUBTASK-133,BLOCKS,true,Issue dependency contract
POST-SUBTASK-114,POST-SUBTASK-133,BLOCKS,true,Issue dependency contract
POST-SUBTASK-123,POST-SUBTASK-133,BLOCKS,true,Issue dependency contract
POST-SUBTASK-132,POST-SUBTASK-133,BLOCKS,true,Issue dependency contract
POST-STORY-045,POST-SUBTASK-134,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-105,POST-SUBTASK-134,BLOCKS,true,Issue dependency contract
POST-SUBTASK-114,POST-SUBTASK-134,BLOCKS,true,Issue dependency contract
POST-SUBTASK-123,POST-SUBTASK-134,BLOCKS,true,Issue dependency contract
POST-SUBTASK-132,POST-SUBTASK-134,BLOCKS,true,Issue dependency contract
POST-SUBTASK-133,POST-SUBTASK-134,BLOCKS,true,Issue dependency contract
POST-STORY-045,POST-SUBTASK-135,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-105,POST-SUBTASK-135,BLOCKS,true,Issue dependency contract
POST-SUBTASK-114,POST-SUBTASK-135,BLOCKS,true,Issue dependency contract
POST-SUBTASK-123,POST-SUBTASK-135,BLOCKS,true,Issue dependency contract
POST-SUBTASK-132,POST-SUBTASK-135,BLOCKS,true,Issue dependency contract
POST-SUBTASK-133,POST-SUBTASK-135,BLOCKS,true,Issue dependency contract
POST-SUBTASK-134,POST-SUBTASK-135,BLOCKS,true,Issue dependency contract
POST-STORY-046,POST-SUBTASK-136,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-009,POST-SUBTASK-136,BLOCKS,true,Issue dependency contract
POST-SUBTASK-135,POST-SUBTASK-136,BLOCKS,true,Issue dependency contract
POST-STORY-046,POST-SUBTASK-137,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-009,POST-SUBTASK-137,BLOCKS,true,Issue dependency contract
POST-SUBTASK-135,POST-SUBTASK-137,BLOCKS,true,Issue dependency contract
POST-SUBTASK-136,POST-SUBTASK-137,BLOCKS,true,Issue dependency contract
POST-STORY-046,POST-SUBTASK-138,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-009,POST-SUBTASK-138,BLOCKS,true,Issue dependency contract
POST-SUBTASK-135,POST-SUBTASK-138,BLOCKS,true,Issue dependency contract
POST-SUBTASK-136,POST-SUBTASK-138,BLOCKS,true,Issue dependency contract
POST-SUBTASK-137,POST-SUBTASK-138,BLOCKS,true,Issue dependency contract
POST-STORY-047,POST-SUBTASK-139,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-138,POST-SUBTASK-139,BLOCKS,true,Issue dependency contract
POST-STORY-047,POST-SUBTASK-140,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-138,POST-SUBTASK-140,BLOCKS,true,Issue dependency contract
POST-SUBTASK-139,POST-SUBTASK-140,BLOCKS,true,Issue dependency contract
POST-STORY-047,POST-SUBTASK-141,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-138,POST-SUBTASK-141,BLOCKS,true,Issue dependency contract
POST-SUBTASK-139,POST-SUBTASK-141,BLOCKS,true,Issue dependency contract
POST-SUBTASK-140,POST-SUBTASK-141,BLOCKS,true,Issue dependency contract
POST-STORY-048,POST-SUBTASK-142,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-141,POST-SUBTASK-142,BLOCKS,true,Issue dependency contract
POST-STORY-048,POST-SUBTASK-143,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-141,POST-SUBTASK-143,BLOCKS,true,Issue dependency contract
POST-SUBTASK-142,POST-SUBTASK-143,BLOCKS,true,Issue dependency contract
POST-STORY-048,POST-SUBTASK-144,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-141,POST-SUBTASK-144,BLOCKS,true,Issue dependency contract
POST-SUBTASK-142,POST-SUBTASK-144,BLOCKS,true,Issue dependency contract
POST-SUBTASK-143,POST-SUBTASK-144,BLOCKS,true,Issue dependency contract
POST-STORY-049,POST-SUBTASK-145,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-144,POST-SUBTASK-145,BLOCKS,true,Issue dependency contract
POST-STORY-049,POST-SUBTASK-146,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-144,POST-SUBTASK-146,BLOCKS,true,Issue dependency contract
POST-SUBTASK-145,POST-SUBTASK-146,BLOCKS,true,Issue dependency contract
POST-STORY-049,POST-SUBTASK-147,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-144,POST-SUBTASK-147,BLOCKS,true,Issue dependency contract
POST-SUBTASK-145,POST-SUBTASK-147,BLOCKS,true,Issue dependency contract
POST-SUBTASK-146,POST-SUBTASK-147,BLOCKS,true,Issue dependency contract
POST-STORY-050,POST-SUBTASK-148,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-147,POST-SUBTASK-148,BLOCKS,true,Issue dependency contract
POST-STORY-050,POST-SUBTASK-149,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-147,POST-SUBTASK-149,BLOCKS,true,Issue dependency contract
POST-SUBTASK-148,POST-SUBTASK-149,BLOCKS,true,Issue dependency contract
POST-STORY-050,POST-SUBTASK-150,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-147,POST-SUBTASK-150,BLOCKS,true,Issue dependency contract
POST-SUBTASK-148,POST-SUBTASK-150,BLOCKS,true,Issue dependency contract
POST-SUBTASK-149,POST-SUBTASK-150,BLOCKS,true,Issue dependency contract
POST-STORY-051,POST-SUBTASK-151,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-141,POST-SUBTASK-151,BLOCKS,true,Issue dependency contract
POST-STORY-051,POST-SUBTASK-152,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-141,POST-SUBTASK-152,BLOCKS,true,Issue dependency contract
POST-SUBTASK-151,POST-SUBTASK-152,BLOCKS,true,Issue dependency contract
POST-STORY-051,POST-SUBTASK-153,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-141,POST-SUBTASK-153,BLOCKS,true,Issue dependency contract
POST-SUBTASK-151,POST-SUBTASK-153,BLOCKS,true,Issue dependency contract
POST-SUBTASK-152,POST-SUBTASK-153,BLOCKS,true,Issue dependency contract
POST-STORY-052,POST-SUBTASK-154,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-153,POST-SUBTASK-154,BLOCKS,true,Issue dependency contract
POST-STORY-052,POST-SUBTASK-155,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-153,POST-SUBTASK-155,BLOCKS,true,Issue dependency contract
POST-SUBTASK-154,POST-SUBTASK-155,BLOCKS,true,Issue dependency contract
POST-STORY-052,POST-SUBTASK-156,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-153,POST-SUBTASK-156,BLOCKS,true,Issue dependency contract
POST-SUBTASK-154,POST-SUBTASK-156,BLOCKS,true,Issue dependency contract
POST-SUBTASK-155,POST-SUBTASK-156,BLOCKS,true,Issue dependency contract
POST-STORY-053,POST-SUBTASK-157,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-156,POST-SUBTASK-157,BLOCKS,true,Issue dependency contract
POST-STORY-053,POST-SUBTASK-158,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-156,POST-SUBTASK-158,BLOCKS,true,Issue dependency contract
POST-SUBTASK-157,POST-SUBTASK-158,BLOCKS,true,Issue dependency contract
POST-STORY-053,POST-SUBTASK-159,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-156,POST-SUBTASK-159,BLOCKS,true,Issue dependency contract
POST-SUBTASK-157,POST-SUBTASK-159,BLOCKS,true,Issue dependency contract
POST-SUBTASK-158,POST-SUBTASK-159,BLOCKS,true,Issue dependency contract
POST-STORY-054,POST-SUBTASK-160,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-040,POST-SUBTASK-160,BLOCKS,true,Issue dependency contract
POST-STORY-054,POST-SUBTASK-161,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-160,POST-SUBTASK-161,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-162,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-161,POST-SUBTASK-162,BLOCKS,true,Issue dependency contract
POST-SUBTASK-028,POST-SUBTASK-162,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-163,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-161,POST-SUBTASK-163,BLOCKS,true,Issue dependency contract
POST-SUBTASK-040,POST-SUBTASK-163,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-164,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-161,POST-SUBTASK-164,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-165,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-161,POST-SUBTASK-165,BLOCKS,true,Issue dependency contract
POST-SUBTASK-028,POST-SUBTASK-165,BLOCKS,true,Issue dependency contract
POST-STORY-056,POST-SUBTASK-166,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-162,POST-SUBTASK-166,BLOCKS,true,Issue dependency contract
POST-SUBTASK-163,POST-SUBTASK-166,BLOCKS,true,Issue dependency contract
POST-SUBTASK-164,POST-SUBTASK-166,BLOCKS,true,Issue dependency contract
POST-SUBTASK-167,POST-SUBTASK-166,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-167,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-162,POST-SUBTASK-167,BLOCKS,true,Issue dependency contract
POST-SUBTASK-028,POST-SUBTASK-167,BLOCKS,true,Issue dependency contract
POST-STORY-056,POST-SUBTASK-168,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-160,POST-SUBTASK-168,BLOCKS,true,Issue dependency contract
POST-STORY-025,POST-SUBTASK-169,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-048,POST-SUBTASK-169,BLOCKS,true,Issue dependency contract
POST-SUBTASK-049,POST-SUBTASK-169,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-170,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-170,BLOCKS,true,Issue dependency contract
POST-SUBTASK-165,POST-SUBTASK-170,BLOCKS,true,Issue dependency contract
POST-STORY-025,POST-SUBTASK-171,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-169,POST-SUBTASK-171,BLOCKS,true,Issue dependency contract
POST-SUBTASK-170,POST-SUBTASK-171,BLOCKS,true,Issue dependency contract
POST-STORY-025,POST-SUBTASK-172,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-170,POST-SUBTASK-172,BLOCKS,true,Issue dependency contract
POST-SUBTASK-171,POST-SUBTASK-172,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-173,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-173,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-174,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-174,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-175,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-168,POST-SUBTASK-175,BLOCKS,true,Issue dependency contract
POST-SUBTASK-029,POST-SUBTASK-175,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-176,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-176,BLOCKS,true,Issue dependency contract
POST-STORY-025,POST-SUBTASK-177,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-172,POST-SUBTASK-177,BLOCKS,true,Issue dependency contract
POST-SUBTASK-176,POST-SUBTASK-177,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-178,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-178,BLOCKS,true,Issue dependency contract
POST-SUBTASK-175,POST-SUBTASK-178,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-179,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-179,BLOCKS,true,Issue dependency contract
POST-SUBTASK-178,POST-SUBTASK-179,BLOCKS,true,Issue dependency contract
POST-STORY-025,POST-SUBTASK-180,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-177,POST-SUBTASK-180,BLOCKS,true,Issue dependency contract
POST-SUBTASK-179,POST-SUBTASK-180,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-181,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-167,POST-SUBTASK-181,BLOCKS,true,Issue dependency contract
POST-STORY-055,POST-SUBTASK-182,PARENT_CHILD,false,Canonical hierarchy
TASK-191,POST-SUBTASK-182,BLOCKS,true,Issue dependency contract
TASK-193,POST-SUBTASK-182,BLOCKS,true,Issue dependency contract
POST-SUBTASK-181,POST-SUBTASK-182,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-183,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-174,POST-SUBTASK-183,BLOCKS,true,Issue dependency contract
POST-SUBTASK-176,POST-SUBTASK-183,BLOCKS,true,Issue dependency contract
POST-STORY-025,POST-SUBTASK-184,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-172,POST-SUBTASK-184,BLOCKS,true,Issue dependency contract
POST-SUBTASK-177,POST-SUBTASK-184,BLOCKS,true,Issue dependency contract
POST-SUBTASK-183,POST-SUBTASK-184,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-185,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-185,BLOCKS,true,Issue dependency contract
POST-STORY-010,POST-SUBTASK-186,PARENT_CHILD,false,Canonical hierarchy
POST-SUBTASK-029,POST-SUBTASK-186,BLOCKS,true,Issue dependency contract
POST-SUBTASK-176,POST-SUBTASK-186,BLOCKS,true,Issue dependency contract
EPIC-001,TASK-001,PARENT_CHILD,false,Canonical hierarchy
TASK-001,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-001,TASK-002,PARENT_CHILD,false,Canonical hierarchy
TASK-001,TASK-002,BLOCKS,true,Issue dependency contract
TASK-002,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-001,TASK-003,PARENT_CHILD,false,Canonical hierarchy
TASK-002,TASK-003,BLOCKS,true,Issue dependency contract
TASK-003,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-001,TASK-004,PARENT_CHILD,false,Canonical hierarchy
TASK-002,TASK-004,BLOCKS,true,Issue dependency contract
TASK-004,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-001,TASK-005,PARENT_CHILD,false,Canonical hierarchy
TASK-003,TASK-005,BLOCKS,true,Issue dependency contract
TASK-004,TASK-005,BLOCKS,true,Issue dependency contract
TASK-005,POST-SUBTASK-033,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-001,TASK-006,PARENT_CHILD,false,Canonical hierarchy
TASK-005,TASK-006,BLOCKS,true,Issue dependency contract
TASK-006,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-007,PARENT_CHILD,false,Canonical hierarchy
TASK-006,TASK-007,BLOCKS,true,Issue dependency contract
TASK-007,POST-SUBTASK-042,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-008,PARENT_CHILD,false,Canonical hierarchy
TASK-007,TASK-008,BLOCKS,true,Issue dependency contract
TASK-008,POST-SUBTASK-042,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-009,PARENT_CHILD,false,Canonical hierarchy
TASK-008,TASK-009,BLOCKS,true,Issue dependency contract
TASK-009,POST-SUBTASK-042,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-010,PARENT_CHILD,false,Canonical hierarchy
TASK-009,TASK-010,BLOCKS,true,Issue dependency contract
TASK-010,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-011,PARENT_CHILD,false,Canonical hierarchy
TASK-006,TASK-011,BLOCKS,true,Issue dependency contract
TASK-007,TASK-011,BLOCKS,true,Issue dependency contract
TASK-011,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-012,PARENT_CHILD,false,Canonical hierarchy
TASK-010,TASK-012,BLOCKS,true,Issue dependency contract
TASK-011,TASK-012,BLOCKS,true,Issue dependency contract
TASK-012,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-013,PARENT_CHILD,false,Canonical hierarchy
TASK-012,TASK-013,BLOCKS,true,Issue dependency contract
TASK-013,POST-SUBTASK-051,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-014,PARENT_CHILD,false,Canonical hierarchy
TASK-013,TASK-014,BLOCKS,true,Issue dependency contract
TASK-014,POST-SUBTASK-051,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-015,PARENT_CHILD,false,Canonical hierarchy
TASK-013,TASK-015,BLOCKS,true,Issue dependency contract
TASK-015,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-016,PARENT_CHILD,false,Canonical hierarchy
TASK-014,TASK-016,BLOCKS,true,Issue dependency contract
TASK-015,TASK-016,BLOCKS,true,Issue dependency contract
TASK-016,POST-SUBTASK-051,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-017,PARENT_CHILD,false,Canonical hierarchy
TASK-014,TASK-017,BLOCKS,true,Issue dependency contract
TASK-017,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-018,PARENT_CHILD,false,Canonical hierarchy
TASK-016,TASK-018,BLOCKS,true,Issue dependency contract
TASK-017,TASK-018,BLOCKS,true,Issue dependency contract
TASK-018,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-004,TASK-019,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-019,BLOCKS,true,Issue dependency contract
TASK-019,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-004,TASK-020,PARENT_CHILD,false,Canonical hierarchy
TASK-019,TASK-020,BLOCKS,true,Issue dependency contract
TASK-020,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-004,TASK-021,PARENT_CHILD,false,Canonical hierarchy
TASK-020,TASK-021,BLOCKS,true,Issue dependency contract
TASK-021,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-004,TASK-022,PARENT_CHILD,false,Canonical hierarchy
TASK-021,TASK-022,BLOCKS,true,Issue dependency contract
TASK-022,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-004,TASK-023,PARENT_CHILD,false,Canonical hierarchy
TASK-022,TASK-023,BLOCKS,true,Issue dependency contract
TASK-023,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-005,TASK-024,PARENT_CHILD,false,Canonical hierarchy
TASK-023,TASK-024,BLOCKS,true,Issue dependency contract
TASK-024,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-005,TASK-025,PARENT_CHILD,false,Canonical hierarchy
TASK-024,TASK-025,BLOCKS,true,Issue dependency contract
TASK-025,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-005,TASK-026,PARENT_CHILD,false,Canonical hierarchy
TASK-024,TASK-026,BLOCKS,true,Issue dependency contract
TASK-026,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-005,TASK-027,PARENT_CHILD,false,Canonical hierarchy
TASK-025,TASK-027,BLOCKS,true,Issue dependency contract
TASK-026,TASK-027,BLOCKS,true,Issue dependency contract
TASK-027,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-005,TASK-028,PARENT_CHILD,false,Canonical hierarchy
TASK-027,TASK-028,BLOCKS,true,Issue dependency contract
TASK-028,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-005,TASK-029,PARENT_CHILD,false,Canonical hierarchy
TASK-028,TASK-029,BLOCKS,true,Issue dependency contract
TASK-029,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-030,PARENT_CHILD,false,Canonical hierarchy
TASK-029,TASK-030,BLOCKS,true,Issue dependency contract
TASK-030,POST-SUBTASK-123,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-031,PARENT_CHILD,false,Canonical hierarchy
TASK-030,TASK-031,BLOCKS,true,Issue dependency contract
TASK-031,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-032,PARENT_CHILD,false,Canonical hierarchy
TASK-030,TASK-032,BLOCKS,true,Issue dependency contract
TASK-032,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-033,PARENT_CHILD,false,Canonical hierarchy
TASK-030,TASK-033,BLOCKS,true,Issue dependency contract
TASK-033,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-034,PARENT_CHILD,false,Canonical hierarchy
TASK-031,TASK-034,BLOCKS,true,Issue dependency contract
TASK-032,TASK-034,BLOCKS,true,Issue dependency contract
TASK-033,TASK-034,BLOCKS,true,Issue dependency contract
TASK-034,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-035,PARENT_CHILD,false,Canonical hierarchy
TASK-034,TASK-035,BLOCKS,true,Issue dependency contract
TASK-035,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-007,TASK-036,PARENT_CHILD,false,Canonical hierarchy
TASK-035,TASK-036,BLOCKS,true,Issue dependency contract
TASK-036,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-007,TASK-037,PARENT_CHILD,false,Canonical hierarchy
TASK-036,TASK-037,BLOCKS,true,Issue dependency contract
TASK-037,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-007,TASK-038,PARENT_CHILD,false,Canonical hierarchy
TASK-036,TASK-038,BLOCKS,true,Issue dependency contract
TASK-038,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-007,TASK-039,PARENT_CHILD,false,Canonical hierarchy
TASK-037,TASK-039,BLOCKS,true,Issue dependency contract
TASK-038,TASK-039,BLOCKS,true,Issue dependency contract
TASK-129,TASK-039,BLOCKS,true,Issue dependency contract
TASK-039,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-007,TASK-040,PARENT_CHILD,false,Canonical hierarchy
TASK-039,TASK-040,BLOCKS,true,Issue dependency contract
TASK-040,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-008,TASK-041,PARENT_CHILD,false,Canonical hierarchy
TASK-006,TASK-041,BLOCKS,true,Issue dependency contract
TASK-018,TASK-041,BLOCKS,true,Issue dependency contract
TASK-139,TASK-041,BLOCKS,true,Issue dependency contract
TASK-041,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-008,TASK-042,PARENT_CHILD,false,Canonical hierarchy
TASK-012,TASK-042,BLOCKS,true,Issue dependency contract
TASK-041,TASK-042,BLOCKS,true,Issue dependency contract
TASK-042,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-008,TASK-043,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-043,BLOCKS,true,Issue dependency contract
TASK-042,TASK-043,BLOCKS,true,Issue dependency contract
TASK-043,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-008,TASK-044,PARENT_CHILD,false,Canonical hierarchy
TASK-023,TASK-044,BLOCKS,true,Issue dependency contract
TASK-029,TASK-044,BLOCKS,true,Issue dependency contract
TASK-043,TASK-044,BLOCKS,true,Issue dependency contract
TASK-044,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-008,TASK-045,PARENT_CHILD,false,Canonical hierarchy
TASK-044,TASK-045,BLOCKS,true,Issue dependency contract
TASK-045,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-008,TASK-046,PARENT_CHILD,false,Canonical hierarchy
TASK-045,TASK-046,BLOCKS,true,Issue dependency contract
TASK-046,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-047,PARENT_CHILD,false,Canonical hierarchy
TASK-018,TASK-047,BLOCKS,true,Issue dependency contract
TASK-035,TASK-047,BLOCKS,true,Issue dependency contract
TASK-047,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-048,PARENT_CHILD,false,Canonical hierarchy
TASK-047,TASK-048,BLOCKS,true,Issue dependency contract
TASK-048,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-049,PARENT_CHILD,false,Canonical hierarchy
TASK-047,TASK-049,BLOCKS,true,Issue dependency contract
TASK-049,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-050,PARENT_CHILD,false,Canonical hierarchy
TASK-048,TASK-050,BLOCKS,true,Issue dependency contract
TASK-049,TASK-050,BLOCKS,true,Issue dependency contract
TASK-050,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-051,PARENT_CHILD,false,Canonical hierarchy
TASK-049,TASK-051,BLOCKS,true,Issue dependency contract
TASK-051,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-052,PARENT_CHILD,false,Canonical hierarchy
TASK-050,TASK-052,BLOCKS,true,Issue dependency contract
TASK-051,TASK-052,BLOCKS,true,Issue dependency contract
TASK-052,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-053,PARENT_CHILD,false,Canonical hierarchy
TASK-047,TASK-053,BLOCKS,true,Issue dependency contract
TASK-053,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-054,PARENT_CHILD,false,Canonical hierarchy
TASK-012,TASK-054,BLOCKS,true,Issue dependency contract
TASK-047,TASK-054,BLOCKS,true,Issue dependency contract
TASK-054,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-055,PARENT_CHILD,false,Canonical hierarchy
TASK-053,TASK-055,BLOCKS,true,Issue dependency contract
TASK-054,TASK-055,BLOCKS,true,Issue dependency contract
TASK-055,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-056,PARENT_CHILD,false,Canonical hierarchy
TASK-053,TASK-056,BLOCKS,true,Issue dependency contract
TASK-056,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-057,PARENT_CHILD,false,Canonical hierarchy
TASK-055,TASK-057,BLOCKS,true,Issue dependency contract
TASK-056,TASK-057,BLOCKS,true,Issue dependency contract
TASK-057,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-058,PARENT_CHILD,false,Canonical hierarchy
TASK-052,TASK-058,BLOCKS,true,Issue dependency contract
TASK-057,TASK-058,BLOCKS,true,Issue dependency contract
