path,w17_size_bytes,w17_sha256,w18_size_bytes,w18_sha256,status
governance/JOINT_SCORE_CANDIDATES.csv,918,63c06205862d76c7c1c49a9a4813a2b918896b593d90a7e4cb59d89cdea410c9,918,63c06205862d76c7c1c49a9a4813a2b918896b593d90a7e4cb59d89cdea410c9,UNCHANGED
governance/JOIN_PATH_REGISTRY.csv,33448,50ed7a63f613f6ad68fe9d7c4f51f609813404dbd5720a70187493428e53d8ba,33448,50ed7a63f613f6ad68fe9d7c4f51f609813404dbd5720a70187493428e53d8ba,UNCHANGED
governance/LEAKAGE_SCENARIO_CATALOG.csv,2082,d283ad51fbb88822302fb21320a9c56d638eeff2ad57e40a85a0328a3c624d20,2082,d283ad51fbb88822302fb21320a9c56d638eeff2ad57e40a85a0328a3c624d20,UNCHANGED
governance/LOWER_DIVISION_TRANSLATION_CONTRACTS.csv,582,667e057b1a4f471793d0a569c650ba7ee5cbdc29a457e2d4061923009906174c,582,667e057b1a4f471793d0a569c650ba7ee5cbdc29a457e2d4061923009906174c,UNCHANGED
governance/MARKET_LANE_RULES.csv,704,15659db273396751e1f951754f86e2f4b8dd072e9364a89393875a479e24d533,704,15659db273396751e1f951754f86e2f4b8dd072e9364a89393875a479e24d533,UNCHANGED
governance/MATCHUP_CONTEXT_GATE_STATUS.csv,231,0b6b2501b2355e5e8cde0cdeff25f1272d526b9086439c2bc536f6585c37dcc5,231,0b6b2501b2355e5e8cde0cdeff25f1272d526b9086439c2bc536f6585c37dcc5,UNCHANGED
governance/MECHANICS_GATE_STATUS.csv,190,b557358813fa014a6511ed3fb6801cddf222852c3f7046c6f1bd8688f1eba113,190,b557358813fa014a6511ed3fb6801cddf222852c3f7046c6f1bd8688f1eba113,UNCHANGED
governance/MECHANICS_INTERACTION_CANDIDATES.csv,493,a7e4e698e3c1fc905ff326163a5cdb4a7ff5e82abc4150ea97a3c418d4cbfe21,493,a7e4e698e3c1fc905ff326163a5cdb4a7ff5e82abc4150ea97a3c418d4cbfe21,UNCHANGED
governance/METRIC_REGISTRY.csv,2570,72e9834e7a372955c6491dcd433d9c5a0348ae1693f60bb39f99f62cd638e160,2570,72e9834e7a372955c6491dcd433d9c5a0348ae1693f60bb39f99f62cd638e160,UNCHANGED
governance/MISSINGNESS_EVIDENCE_REGISTRY.csv,72076,da7c95f169a67948db1379f59e5e52dd356912fc02d9b614ed9a8e3f9dd18381,72076,da7c95f169a67948db1379f59e5e52dd356912fc02d9b614ed9a8e3f9dd18381,UNCHANGED
governance/MODEL_ARCHITECTURE_CANDIDATES.csv,1776,c7dacfff5e5baa815ab4e1259b90b20c2c0a68517a38ceba3c4b25cd5c51bc79,1776,c7dacfff5e5baa815ab4e1259b90b20c2c0a68517a38ceba3c4b25cd5c51bc79,UNCHANGED
governance/MODEL_ARCHITECTURE_GATE_STATUS.csv,495,bf625654910d2c5286c3d051989204a5bb3fe125a1c5adec41d9359314717f4f,495,bf625654910d2c5286c3d051989204a5bb3fe125a1c5adec41d9359314717f4f,UNCHANGED
governance/MODEL_DERIVATION_CONTRACT.csv,1504,1e82be5fea8f9145df6a4c1db81666ff18c119e4c03d12236710443b90a476a5,1504,1e82be5fea8f9145df6a4c1db81666ff18c119e4c03d12236710443b90a476a5,UNCHANGED
governance/MODEL_DISAGREEMENT_CONTRACTS.csv,695,bcca65606a04504682dbe77f4f3d4cd50d45b1bb554438278a4cc843eac5cd33,695,bcca65606a04504682dbe77f4f3d4cd50d45b1bb554438278a4cc843eac5cd33,UNCHANGED
governance/MODEL_TARGET_CONTRACT.csv,2473,39f06c5f30a0cf9426647adf18b83db79b154f121967ce2564cbdf33daab7813,2473,39f06c5f30a0cf9426647adf18b83db79b154f121967ce2564cbdf33daab7813,UNCHANGED
governance/NEXT_WAVE.md,957,a91df8e33cadbfe77045d736528d1d66f68e9cc01a8591846f288168618f20a6,1235,4c5dc790f6b4de6c366ed5a9a8e0dfb4512140a1b8b678fb6738c2aca745b231,MODIFIED_CUMULATIVELY
governance/OFFICIATING_EXPERIMENT_POLICY.csv,579,65d6e15eb9454f41d52dc00335848f4b78b3a4ab94cafd275d4b2e6f8bc8afd4,579,65d6e15eb9454f41d52dc00335848f4b78b3a4ab94cafd275d4b2e6f8bc8afd4,UNCHANGED
governance/OOD_DETECTION_CANDIDATES.csv,873,8cbccb92410389aaeef0c960366d8cd39b325a67f52448b24e00eaa356e9889b,873,8cbccb92410389aaeef0c960366d8cd39b325a67f52448b24e00eaa356e9889b,UNCHANGED
governance/OPEN_ISSUES.md,24914,ae11141dee4c7b098b8c92b807031ec8922331e811a083d287a321f86558c3ed,25360,31aa9b64a4a691db83aaad88be0cb3754881dde9b2f3ee3ed9bf9c2a21ed2b54,MODIFIED_CUMULATIVELY
governance/OPPONENT_ADJUSTMENT_CANDIDATES.csv,479,dd0b0c84e15469ecf75543585a6a7c66b8775156e84dfc41120a2b1099cd910d,479,dd0b0c84e15469ecf75543585a6a7c66b8775156e84dfc41120a2b1099cd910d,UNCHANGED
governance/OPPONENT_STRENGTH_HIERARCHY.csv,869,e29f275eb3257e0463f5f660b7463f0e5bc812277cd69988dd802bb1a9f89b0a,869,e29f275eb3257e0463f5f660b7463f0e5bc812277cd69988dd802bb1a9f89b0a,UNCHANGED
governance/OPPORTUNITY_BACKLOG.yaml,6737,fa743cfa1d672fabff9936efc1cdcd91095feb5ffc792a8e2aa3bf18428f0253,6758,80a9a01a09211d2724883102c0d66becd3f6185d5c5a824ceba1688c3a5af60b,MODIFIED_CUMULATIVELY
governance/PIT_DOMAIN_POLICY.csv,2930,1e9f7465018242fef18261f0f1c2849b080f878cf6fff96360976e7d68fc1ed9,2930,1e9f7465018242fef18261f0f1c2849b080f878cf6fff96360976e7d68fc1ed9,UNCHANGED
governance/PIT_GATEWAY_RULES.csv,1750,a0c15f6d95f7ab272840f9387babcd7b506c59bb30d4a4ec3fd5ee1f195063d3,1750,a0c15f6d95f7ab272840f9387babcd7b506c59bb30d4a4ec3fd5ee1f195063d3,UNCHANGED
governance/PLAYER_INTELLIGENCE_GATE_STATUS.csv,318,6e000250153b11cd51f9b00f7659e41d4c75912bde6d7a0d623f0de0ed486bca,318,6e000250153b11cd51f9b00f7659e41d4c75912bde6d7a0d623f0de0ed486bca,UNCHANGED
governance/PLAYER_STATE_COMPONENTS.csv,1426,69ee73840b613454a095eebe5609ff0adb78d046144845647d164acc3b635b89,1426,69ee73840b613454a095eebe5609ff0adb78d046144845647d164acc3b635b89,UNCHANGED
governance/PLAYER_VALUE_EVIDENCE_CATALOG.csv,1620,409fbd1f4160020e6783c65906669910fc5db750482a642408fb363433260623,1620,409fbd1f4160020e6783c65906669910fc5db750482a642408fb363433260623,UNCHANGED
governance/POSSESSION_TEMPO_CONTRACTS.csv,383,70396726adf19971c87fa65f5d154188b5407812b55f35ecc08a2d71368211b0,383,70396726adf19971c87fa65f5d154188b5407812b55f35ecc08a2d71368211b0,UNCHANGED
governance/PRESEASON_HONOR_CANDIDATE_CONTRACTS.csv,769,b8e8985dad2deaa324fc96512c86a5e42b105f05bd3210a454399e25f50e0f7d,769,b8e8985dad2deaa324fc96512c86a5e42b105f05bd3210a454399e25f50e0f7d,UNCHANGED
governance/PRIVATE_RESOURCE_PROXY_CONTRACTS.csv,324,ec0a3a1ff1670fb2ffc8deb02f8d33df16452be80b9430d17b397a17df63987d,324,ec0a3a1ff1670fb2ffc8deb02f8d33df16452be80b9430d17b397a17df63987d,UNCHANGED
governance/PROGRAM_RESOURCE_LANES.csv,581,d9ab6e07b638dd606140cab9ee44d0d17b27939be357bb9a6ccdbe2756f10823,581,d9ab6e07b638dd606140cab9ee44d0d17b27939be357bb9a6ccdbe2756f10823,UNCHANGED
governance/PROJECT_IDENTITY.yaml,377,25b73fd84adc321c47384b0feced8971d7b7e464c360c5bd776d24072dfbf55e,402,d20f53f1ea4e58e28fe79d18f6cf99dd2c9266a4e3c6bf8c32b9573523d229cd,MODIFIED_CUMULATIVELY
governance/PROMOTION_DECISION_STATES.csv,1010,e9f0f483e66c799ebf88dbbeb13fa1dc722aac5fa932bfd9bb87fb879163531b,1010,e9f0f483e66c799ebf88dbbeb13fa1dc722aac5fa932bfd9bb87fb879163531b,UNCHANGED
governance/PROTECTED_ACCEPTANCE_RULES.md,1438,e881e25c6338b000253405d9fce02592b6f9254bf193a4c8e3901a9a954b42ec,1438,e881e25c6338b000253405d9fce02592b6f9254bf193a4c8e3901a9a954b42ec,UNCHANGED
governance/PROTECTED_SPLIT_REGISTRY.csv,1168,6b90ef6fb09abd89d7a82a8b5835b00615671a7742839269c7401a2d0af5f764,1168,6b90ef6fb09abd89d7a82a8b5835b00615671a7742839269c7401a2d0af5f764,UNCHANGED
governance/RAW_FIELD_HANDOFF_STATES.csv,868,e8eed9051f5b4c1923a57286498ea9e40307d693ea440cb476edbdd4e9927dc8,868,e8eed9051f5b4c1923a57286498ea9e40307d693ea440cb476edbdd4e9927dc8,UNCHANGED
governance/RAW_FIELD_REGISTRY.csv,709732,32c0c2a2809859817fb90632183daaf60ddb4b8cdd06f9108237836678298246,709732,32c0c2a2809859817fb90632183daaf60ddb4b8cdd06f9108237836678298246,UNCHANGED
governance/RECRUITING_PROSPECT_PRIOR_CATALOG.csv,928,161295cdb8ad7b0e75b399ed4c31f23aaf9f9b74ffd2df41b8c7c05d1782f6ff,928,161295cdb8ad7b0e75b399ed4c31f23aaf9f9b74ffd2df41b8c7c05d1782f6ff,UNCHANGED
governance/REDUNDANCY_CLUSTER_REGISTRY.csv,39970,5027f7a51472295aec95c86b1ab2f7e34986f4953b5bdf794eccfc799b788313,39970,5027f7a51472295aec95c86b1ab2f7e34986f4953b5bdf794eccfc799b788313,UNCHANGED
governance/REGIME_SIMILARITY_FACTORS.csv,860,271a9659493cedcc03bc1f3d7e75ab1ee9ae9e774e64e8001e0058c2fe67a530,860,271a9659493cedcc03bc1f3d7e75ab1ee9ae9e774e64e8001e0058c2fe67a530,UNCHANGED
governance/REGULATORY_ENVIRONMENT_CONTRACTS.csv,787,2d19c358d8b8c25ce16f279b0572f895fd1d780d59b128b40223333764d3d929,787,2d19c358d8b8c25ce16f279b0572f895fd1d780d59b128b40223333764d3d929,UNCHANGED
governance/REPLACEMENT_VALUE_CONTRACTS.csv,881,01dbd3d67d65b1d7b4ad34491ee3724e7605719f0cb416b521eabbcdd0f69220,881,01dbd3d67d65b1d7b4ad34491ee3724e7605719f0cb416b521eabbcdd0f69220,UNCHANGED
governance/REQUIREMENTS_INDEX.csv,132009,f838aa8e7f42fe860a3021e9f8c484eeb31d0a50926f9b35ef87c0f6c14566ac,156802,bd8605c7dfbf0e3713a85dfe66da777dfbc74c4320e64c34d129ff4be18a6067,MODIFIED_CUMULATIVELY
governance/REQUIREMENTS_TRACEABILITY.csv,96698,89e8d00700a68c9f3adbe78407dbe553eb980e6ae2d73eb58e8df6f74234869c,117053,b021dd96c2d25b433092f526533eb058c73d2221cffbef811701cbe97433c585,MODIFIED_CUMULATIVELY
governance/REQUIREMENT_ACCEPTANCE_MATRIX.csv,143039,a52b622aac87dd8ad46cec2501aed45ee9ba12105e8ff7aff97c1c70f1b5fc76,168048,fa11e555839d0c61ff1896b369d8e2b0f3be2aff086b1458135092d56b35d296,MODIFIED_CUMULATIVELY
governance/REQUIREMENT_TASK_TRACEABILITY.csv,140291,864d622ff48c487277fc933012931185da76bb2f8cc0d396f2cc27df0b32e0be,149756,60fbf3c3af2c1040080d7d9bf8cde76bc4be7eb4cc733ca0057138d98331d564,MODIFIED_CUMULATIVELY
governance/RISKS.md,29653,6b47f9f790a2377040ea65aa2b7b335e530c7ecce5554ceb728f2929fee4c8a0,31317,8c149169b358dcbce47f223124d2b3dc1ade89a263416160f1758102820d7b99,MODIFIED_CUMULATIVELY
governance/RISK_ACCEPTANCE_TRACEABILITY.csv,25864,bfad027b8d77d1ab0478c05f011def52abaac9bd3f6d961c1af9c58835c25013,30490,1272ebef9853d5557e00f51c329c6694f329376c94c6681a7301323cf5423027,MODIFIED_CUMULATIVELY
governance/RISK_REGISTER.csv,41291,f0d2f706d9400260fafd40f39d9a0f41eec69b144dc608ec2f42733f4292e381,50116,af63890f6088f11256cf275aa8b49130e6d3803c55d4b379cc93966533a1133e,MODIFIED_CUMULATIVELY
governance/ROSTER_DEPTH_STATE_CONTRACTS.csv,1159,a7595b65ac4ea190e0e0e1beaa7b71ffeb362668ce00e3c2ab73e330e3eacb3b,1159,a7595b65ac4ea190e0e0e1beaa7b71ffeb362668ce00e3c2ab73e330e3eacb3b,UNCHANGED
governance/SCHEDULE_STRESS_CONTRACTS.csv,614,063b7e125179ae781ebfafd902a8b10a9ace57e6531809dc8724c29cce61542f,614,063b7e125179ae781ebfafd902a8b10a9ace57e6531809dc8724c29cce61542f,UNCHANGED
governance/SCHEME_PLAY_CALLER_TENDENCY_CONTRACTS.csv,585,8ce68ad0a558ec613d1541c051c37c288733bd4038e074c75088c3ac65456d15,585,8ce68ad0a558ec613d1541c051c37c288733bd4038e074c75088c3ac65456d15,UNCHANGED
governance/SCORE_STATE_POLICY_CANDIDATES.csv,530,24598954f3f3ab08082206feabe06d339201d4bf4fd40b6a9a2fc22356ee0913,530,24598954f3f3ab08082206feabe06d339201d4bf4fd40b6a9a2fc22356ee0913,UNCHANGED
governance/SHARED_CONTRACT_OWNERSHIP.csv,1503,84917341a39f3e7b038a7f593594bcd7e003adf6f803397e6a5745d78634def1,1503,84917341a39f3e7b038a7f593594bcd7e003adf6f803397e6a5745d78634def1,UNCHANGED
governance/SIMULATION_SCENARIO_CONTRACTS.csv,957,306c7c7dc63ea8f234a91e365b575645eb615d942f321cc9cddf0f4582d61302,957,306c7c7dc63ea8f234a91e365b575645eb615d942f321cc9cddf0f4582d61302,UNCHANGED
governance/SOURCE_MAPPING_METHODS.csv,918,9c6ccbd6a2d06fd61f9b6a57ac3b0e3e37b8566f72fe51ab2236bae2704d4b8d,918,9c6ccbd6a2d06fd61f9b6a57ac3b0e3e37b8566f72fe51ab2236bae2704d4b8d,UNCHANGED
governance/SOURCE_OF_TRUTH_MAP.md,7129,060fbc65f5b40b2515dd4033943b26bb229579fa1a957ac3ddeaaae9d3f20920,7129,060fbc65f5b40b2515dd4033943b26bb229579fa1a957ac3ddeaaae9d3f20920,UNCHANGED
governance/SPECIAL_TEAMS_COMPONENT_CONTRACTS.csv,562,276a44ccbdbe8fae2b4799531b08c6454de3f5aaa5e5333c9bd81fef792f2275,562,276a44ccbdbe8fae2b4799531b08c6454de3f5aaa5e5333c9bd81fef792f2275,UNCHANGED
governance/STYLE_SIMILARITY_CANDIDATES.csv,371,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500,371,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500,UNCHANGED
governance/SUPERSEDED_DECISIONS.csv,3392,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620,3392,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620,UNCHANGED
governance/SUPERSEDED_DECISIONS.md,4915,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13,4915,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13,UNCHANGED
governance/TAMU_ANALOG_CONTRACTS.csv,640,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed,640,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed,UNCHANGED
governance/TAMU_EVALUATION_SLICES.csv,1169,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60,1169,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60,UNCHANGED
governance/TAMU_EVIDENCE_RESOLUTION_LANES.csv,1499,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8,1499,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8,UNCHANGED
governance/TAMU_PEER_COHORT_CONTRACTS.csv,640,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a,640,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a,UNCHANGED
governance/TAMU_SNAPSHOT_CADENCE_CANDIDATES.csv,790,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb,790,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb,UNCHANGED
governance/TAMU_SPECIALIZATION_CANDIDATES.csv,1266,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8,1266,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8,UNCHANGED
governance/TAMU_SPECIALIZATION_GATE_STATUS.csv,311,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929,311,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929,UNCHANGED
governance/TAMU_SPECIALIZATION_OVERFIT_GUARDS.csv,1541,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3,1541,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3,UNCHANGED
governance/TAMU_STATE_COMPONENTS.csv,2433,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7,2433,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7,UNCHANGED
governance/TAMU_STATE_GATE_STATUS.csv,274,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb,274,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb,UNCHANGED
governance/TAMU_UNIT_STATE_CONTRACTS.csv,871,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6,871,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6,UNCHANGED
governance/TARGET_FEATURE_POLICY.csv,1683,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88,1683,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88,UNCHANGED
governance/TASK_DEPENDENCIES.csv,15155,5ed13912f70b19aa336853b67d3ba2d99fbeb8f04c71b6a775d52a5a84cfc789,15586,8b6ca16cb889e7183bd7bb026451e2d91f63f7d30200fa0591f97b26a7911574,MODIFIED_CUMULATIVELY
governance/TEAM_STATE_COMPARISON_PLAN.csv,968,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3,968,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3,UNCHANGED
governance/TEAM_STATE_COMPONENTS.csv,1081,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f,1081,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f,UNCHANGED
governance/TEAM_STATE_GATE_STATUS.csv,350,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b,350,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b,UNCHANGED
governance/TEAM_STATE_PRIOR_COMPONENTS.csv,1332,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3,1332,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3,UNCHANGED
governance/TEAM_STATE_UNCERTAINTY_CATALOG.csv,850,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880,850,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880,UNCHANGED
governance/TEMPORAL_FIELD_SEMANTICS.csv,3562,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f,3562,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f,UNCHANGED
governance/THRESHOLD_PRECOMMITMENT_REGISTRY.csv,1561,85da9ddb97eb1144914d41f1445609e3b0e1c50a3c3e9abdd97cb64d37940e0e,1561,85da9ddb97eb1144914d41f1445609e3b0e1c50a3c3e9abdd97cb64d37940e0e,UNCHANGED
governance/TRANSFER_EPISODE_CONTRACTS.csv,1025,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae,1025,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae,UNCHANGED
governance/TRANSFER_FRESHMAN_UNCERTAINTY_CATALOG.csv,843,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160,843,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160,UNCHANGED
governance/TRANSFER_RECRUITING_PROVENANCE_AUDIT.csv,2200,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4,2200,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4,UNCHANGED
governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv,1354,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b,1354,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b,UNCHANGED
governance/UNCERTAINTY_COMPONENTS.csv,1120,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64,1120,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64,UNCHANGED
governance/UNCERTAINTY_OOD_MARKET_EVALUATION.csv,1009,bd7f5a199599b023954b949a1361c2fdfe429a10325884fc16b4ffd2ecb66a9b,1009,bd7f5a199599b023954b949a1361c2fdfe429a10325884fc16b4ffd2ecb66a9b,UNCHANGED
governance/UNRESOLVED_QUESTIONS.csv,6969,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05,6969,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05,UNCHANGED
governance/VENUE_TRAVEL_REST_CONTRACTS.csv,789,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d,789,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d,UNCHANGED
governance/W01_VALIDATION_REPORT.md,832,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc,832,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc,UNCHANGED
governance/W02_ADAPTIVE_REVIEW.md,1651,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0,1651,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0,UNCHANGED
governance/W02_VALIDATION_REPORT.md,2545,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c,2545,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c,UNCHANGED
governance/W03_ADAPTIVE_REVIEW.md,2981,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272,2981,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272,UNCHANGED
governance/W03_VALIDATION_REPORT.md,4853,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44,4853,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44,UNCHANGED
governance/W04_ADAPTIVE_REVIEW.md,1616,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da,1616,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da,UNCHANGED
governance/W04_VALIDATION_REPORT.md,3864,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed,3864,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed,UNCHANGED
governance/W05_ADAPTIVE_REVIEW.md,1726,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be,1726,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be,UNCHANGED
governance/W05_VALIDATION_REPORT.md,4298,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b,4298,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b,UNCHANGED
governance/W06_ADAPTIVE_REVIEW.md,996,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae,996,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae,UNCHANGED
governance/W06_VALIDATION_REPORT.md,2865,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6,2865,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6,UNCHANGED
governance/W07_ADAPTIVE_REVIEW.md,1565,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd,1565,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd,UNCHANGED
governance/W07_VALIDATION_REPORT.md,2737,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95,2737,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95,UNCHANGED
governance/W08_ADAPTIVE_REVIEW.md,983,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928,983,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928,UNCHANGED
governance/W08_VALIDATION_REPORT.md,2798,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322,2798,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322,UNCHANGED
governance/W09_ADAPTIVE_REVIEW.md,702,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2,702,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2,UNCHANGED
governance/W09_VALIDATION_REPORT.md,1809,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3,1809,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3,UNCHANGED
governance/W10_ADAPTIVE_REVIEW.md,1141,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8,1141,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8,UNCHANGED
governance/W10_VALIDATION_REPORT.md,1709,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423,1709,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423,UNCHANGED
governance/W11_ADAPTIVE_REVIEW.md,1266,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106,1266,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106,UNCHANGED
governance/W11_VALIDATION_REPORT.md,1963,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4,1963,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4,UNCHANGED
governance/W12_ADAPTIVE_REVIEW.md,1618,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083,1618,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083,UNCHANGED
