requirement_id,task_id,mapping_role,notes
REQ-232,TASK-093,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-093,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-099,TASK-093,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-094,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-160,TASK-094,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-094,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-095,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-160,TASK-095,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-095,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-096,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-160,TASK-096,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-096,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-097,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-160,TASK-097,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-097,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-098,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-160,TASK-098,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-098,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-099,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-099,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-100,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-034,TASK-100,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-100,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-101,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-034,TASK-101,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-101,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-102,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-034,TASK-102,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-102,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-103,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-034,TASK-103,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-103,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-104,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-104,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-034,TASK-104,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-105,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-105,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-097,TASK-105,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-106,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-106,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-097,TASK-106,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-107,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-107,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-097,TASK-107,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-108,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-108,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-097,TASK-108,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-109,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-109,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-097,TASK-109,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-110,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-098,TASK-110,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-110,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-111,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-025,TASK-111,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-111,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-112,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-025,TASK-112,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-112,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-113,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-025,TASK-113,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-113,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-114,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-025,TASK-114,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-114,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-115,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-025,TASK-115,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-034,TASK-115,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-115,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-116,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-026,TASK-116,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-116,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-117,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-026,TASK-117,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-117,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-118,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-026,TASK-118,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-118,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-119,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-026,TASK-119,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-119,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-120,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-026,TASK-120,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-120,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-110,TASK-121,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-121,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-029,TASK-121,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-026,TASK-121,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-027,TASK-121,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-121,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-122,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-030,TASK-122,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-122,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-123,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-030,TASK-123,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-123,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-124,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-030,TASK-124,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-124,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-125,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-030,TASK-125,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-125,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-126,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-030,TASK-126,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-126,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-127,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-093,TASK-127,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-127,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-094,TASK-127,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-030,TASK-127,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-128,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-128,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-060,TASK-128,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-129,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-129,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-060,TASK-129,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-130,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-130,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-060,TASK-130,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-131,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-131,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-060,TASK-131,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-132,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-132,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-060,TASK-132,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-133,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-133,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-133,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-134,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-019,TASK-134,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-134,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-135,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-019,TASK-135,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-135,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-136,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-019,TASK-136,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-136,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-137,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-019,TASK-137,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-137,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-138,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-019,TASK-138,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-138,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-139,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-139,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-179,TASK-139,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-119,TASK-139,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-140,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-092,TASK-140,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-140,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-141,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-092,TASK-141,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-141,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-142,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-092,TASK-142,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-142,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-143,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-092,TASK-143,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-143,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-144,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-092,TASK-144,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-144,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-145,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-092,TASK-145,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-106,TASK-145,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-145,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-115,TASK-146,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-146,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-146,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-115,TASK-147,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-147,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-147,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-115,TASK-148,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-148,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-148,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-115,TASK-149,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-149,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-149,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-115,TASK-150,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-150,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-150,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-151,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-151,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-152,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-152,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-122,TASK-152,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-153,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-153,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-122,TASK-153,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-154,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-154,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-122,TASK-154,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-155,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-155,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-122,TASK-155,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-156,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-156,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-122,TASK-156,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-157,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-157,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-152,TASK-157,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-123,TASK-158,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-158,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-158,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-123,TASK-159,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-159,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-159,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-123,TASK-160,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-160,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-160,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-123,TASK-161,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-161,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-161,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-123,TASK-162,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-162,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-162,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-163,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-202,TASK-163,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-163,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-164,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-164,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-108,TASK-164,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-165,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-165,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-108,TASK-165,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-166,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-166,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-108,TASK-166,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-167,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-167,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-108,TASK-167,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-168,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-168,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-108,TASK-168,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-169,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-166,TASK-169,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-169,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-170,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-166,TASK-170,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-170,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-171,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-166,TASK-171,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-171,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-172,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-166,TASK-172,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-172,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-129,TASK-173,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-173,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-173,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-129,TASK-174,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-174,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-174,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-129,TASK-175,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-175,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-175,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-129,TASK-176,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-232,TASK-176,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
REQ-233,TASK-176,TASK_ANCHOR,W05 task-level semantic/plan trace; does not imply later-wave evidence is complete.
