candidate_seed_id,raw_field_id,source_id,source,dataset_or_model,field_path,feature_family,temporal_class,handoff_state,candidate_lane,transform_templates,initial_lifecycle_state,production_approved,target_policy,notes
FC-000326,RF-000411,SRC-001,SportsDataverse,player_box,yards_per_pass_attempt,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000327,RF-000412,SRC-001,SportsDataverse,player_box,passing_touchdowns,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000328,RF-000413,SRC-001,SportsDataverse,player_box,interceptions,turnovers,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000329,RF-000414,SRC-001,SportsDataverse,player_box,adj_qbr,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000330,RF-000415,SRC-001,SportsDataverse,player_box,rushing_attempts,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000331,RF-000416,SRC-001,SportsDataverse,player_box,rushing_yards,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000332,RF-000417,SRC-001,SportsDataverse,player_box,yards_per_rush_attempt,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000333,RF-000418,SRC-001,SportsDataverse,player_box,rushing_touchdowns,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000334,RF-000419,SRC-001,SportsDataverse,player_box,long_rushing,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000335,RF-000420,SRC-001,SportsDataverse,player_box,receptions,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000336,RF-000421,SRC-001,SportsDataverse,player_box,receiving_yards,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000337,RF-000422,SRC-001,SportsDataverse,player_box,yards_per_reception,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000338,RF-000423,SRC-001,SportsDataverse,player_box,receiving_touchdowns,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000339,RF-000424,SRC-001,SportsDataverse,player_box,long_reception,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000340,RF-000425,SRC-001,SportsDataverse,player_box,fumbles,turnovers,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000341,RF-000426,SRC-001,SportsDataverse,player_box,fumbles_lost,turnovers,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000342,RF-000427,SRC-001,SportsDataverse,player_box,fumbles_recovered,turnovers,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000343,RF-000428,SRC-001,SportsDataverse,player_box,total_tackles,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000344,RF-000429,SRC-001,SportsDataverse,player_box,solo_tackles,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000345,RF-000430,SRC-001,SportsDataverse,player_box,sacks,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000346,RF-000431,SRC-001,SportsDataverse,player_box,tackles_for_loss,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000347,RF-000432,SRC-001,SportsDataverse,player_box,passes_defended,passing_receiving,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000348,RF-000433,SRC-001,SportsDataverse,player_box,hurries,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000349,RF-000434,SRC-001,SportsDataverse,player_box,defensive_touchdowns,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000350,RF-000435,SRC-001,SportsDataverse,player_box,interception_yards,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000351,RF-000436,SRC-001,SportsDataverse,player_box,interception_touchdowns,situational_field_position,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000352,RF-000437,SRC-001,SportsDataverse,player_box,kick_returns,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000353,RF-000438,SRC-001,SportsDataverse,player_box,kick_return_yards,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000354,RF-000439,SRC-001,SportsDataverse,player_box,yards_per_kick_return,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000355,RF-000440,SRC-001,SportsDataverse,player_box,long_kick_return,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000356,RF-000441,SRC-001,SportsDataverse,player_box,kick_return_touchdowns,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000357,RF-000442,SRC-001,SportsDataverse,player_box,punt_returns,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000358,RF-000443,SRC-001,SportsDataverse,player_box,punt_return_yards,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000359,RF-000444,SRC-001,SportsDataverse,player_box,yards_per_punt_return,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000360,RF-000445,SRC-001,SportsDataverse,player_box,long_punt_return,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000361,RF-000446,SRC-001,SportsDataverse,player_box,punt_return_touchdowns,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000362,RF-000447,SRC-001,SportsDataverse,player_box,field_goals_made_field_goal_attempts,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000363,RF-000448,SRC-001,SportsDataverse,player_box,field_goal_pct,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000364,RF-000449,SRC-001,SportsDataverse,player_box,long_field_goal_made,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000365,RF-000450,SRC-001,SportsDataverse,player_box,extra_points_made_extra_point_attempts,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000366,RF-000451,SRC-001,SportsDataverse,player_box,total_kicking_points,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000367,RF-000452,SRC-001,SportsDataverse,player_box,punts,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000368,RF-000453,SRC-001,SportsDataverse,player_box,punt_yards,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000369,RF-000454,SRC-001,SportsDataverse,player_box,gross_avg_punt_yards,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000370,RF-000455,SRC-001,SportsDataverse,player_box,touchbacks,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000371,RF-000456,SRC-001,SportsDataverse,player_box,punts_inside20,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000372,RF-000457,SRC-001,SportsDataverse,player_box,long_punt,special_teams,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000373,RF-000459,SRC-001,SportsDataverse,adv_team,season,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000374,RF-000460,SRC-001,SportsDataverse,adv_team,week,other,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000375,RF-000462,SRC-001,SportsDataverse,adv_team,rushing_highlight_yards_per_opp,rushing,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000376,RF-000463,SRC-001,SportsDataverse,adv_team,total_pen_yards,penalties,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
FC-000377,RF-000464,SRC-001,SportsDataverse,adv_team,EPA_penalty,penalties,HISTORICAL_AGGREGATE_ONLY,PIT_HISTORICAL_AGGREGATION_INPUT,PURE_AND_MARKET_ELIGIBLE,LAGGED_LAST;ROLLING_MEAN_COUNT;EWMA;LINEAR_TREND;RATE_PER_OPPORTUNITY;OPPONENT_ADJUSTED_RESIDUAL;MATCHUP_DIFFERENCE,EXPERIMENTAL,false,TARGET_SPECIFIC_EVALUATION_REQUIRED,W10 candidate seed only; no predictive usefulness or promotion is claimed.
