evidence_id,file,column,rows,non_null,missing,missing_pct,dtype_observed,evidence_kind,interpretation,promotion_use
MISS-0178,texas_am/samples/TAMU_2026_COACHING_STAFF.csv,title,40,40,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0179,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,class,31,31,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0180,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,height,31,31,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0181,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,hometown,31,31,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0182,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,jersey,31,31,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0183,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,name,31,31,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0184,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,position,31,31,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0185,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,previous_school,31,18,13,41.935,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0186,texas_am/samples/TAMU_2026_ROSTER_REPRESENTATIVE.csv,weight_lbs,31,31,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0187,texas_am/samples/TAMU_2026_SCHEDULE.csv,date,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0188,texas_am/samples/TAMU_2026_SCHEDULE.csv,kickoff_or_window,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0189,texas_am/samples/TAMU_2026_SCHEDULE.csv,location,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0190,texas_am/samples/TAMU_2026_SCHEDULE.csv,opponent,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0191,texas_am/samples/TAMU_2026_SCHEDULE.csv,site,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0192,texas_am/samples/TAMU_2026_SCHEDULE.csv,venue,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0193,texas_am/samples/TAMU_COACHING_CORE_2024_2026.csv,name,20,20,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0194,texas_am/samples/TAMU_COACHING_CORE_2024_2026.csv,season,20,20,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0195,texas_am/samples/TAMU_COACHING_CORE_2024_2026.csv,title,20,20,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0196,texas_am/samples/TAMU_DEPTH_CHART_EVIDENCE_INDEX.csv,confidence,4,4,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0197,texas_am/samples/TAMU_DEPTH_CHART_EVIDENCE_INDEX.csv,date_or_context,4,4,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0198,texas_am/samples/TAMU_DEPTH_CHART_EVIDENCE_INDEX.csv,evidence_type,4,4,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0199,texas_am/samples/TAMU_DEPTH_CHART_EVIDENCE_INDEX.csv,notes,4,4,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0200,texas_am/samples/TAMU_DEPTH_CHART_EVIDENCE_INDEX.csv,season,4,4,0,0.0,int64,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0201,texas_am/samples/TAMU_DEPTH_CHART_EVIDENCE_INDEX.csv,url,4,4,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0202,texas_am/samples/TAMU_GAME_NOTES_ARCHIVE_INDEX.csv,media_guide_available,11,11,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0203,texas_am/samples/TAMU_GAME_NOTES_ARCHIVE_INDEX.csv,notes,11,11,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0204,texas_am/samples/TAMU_GAME_NOTES_ARCHIVE_INDEX.csv,official_game_note_entries,11,9,2,18.182,float64,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0205,texas_am/samples/TAMU_GAME_NOTES_ARCHIVE_INDEX.csv,season,11,11,0,0.0,int64,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0206,texas_am/samples/TAMU_MEDIA_CENTER_ARTIFACT_TYPES.csv,artifact_type,7,7,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0207,texas_am/samples/TAMU_MEDIA_CENTER_ARTIFACT_TYPES.csv,potential_use,7,7,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0208,texas_am/samples/TAMU_MEDIA_CENTER_ARTIFACT_TYPES.csv,pregame_or_postgame,7,7,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0209,texas_am/samples/TAMU_MEDIA_CENTER_ARTIFACT_TYPES.csv,temporal_rule,7,7,0,0.0,object,index_or_request_metadata,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0210,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,class,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0211,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,height,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0212,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,player,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0213,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,position,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0214,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,season,12,12,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0215,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,source_note,12,12,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0216,texas_am/samples/TAMU_PLAYER_LONGITUDINAL_EXAMPLES.csv,weight_lbs,12,12,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0217,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,class,8,8,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0218,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,height,8,8,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0219,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,high_school,8,8,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0220,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,hometown,8,8,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0221,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,name,8,8,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0222,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,position,8,8,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0223,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,previous_school,8,0,8,100.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0224,texas_am/samples/TAMU_SIGNING_DAY_2026_SAMPLE.csv,weight,8,8,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0225,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,effective_season,5,5,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0226,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,event_type,5,5,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0227,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,new_role,5,5,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0228,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,old_role,5,5,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0229,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,person,5,5,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0230,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,published_date,5,5,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0231,texas_am/samples/TAMU_STAFF_TRANSITIONS_2025_2026.csv,source_url,5,5,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0232,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,coordinate_source,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0233,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,home_since,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0234,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,lat,1,1,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0235,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,lon,1,1,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0236,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,notes,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0237,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,official_capacity,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0238,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,official_source,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0239,venues/samples/KYLE_FIELD_OFFICIAL_VALIDATION.csv,venue,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0240,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,canonical_timezone,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0241,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,city,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0242,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,division,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0243,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,latitude,11,11,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0244,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,longitude,11,11,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0245,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,recon_note,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0246,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,source_capacity,11,11,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0247,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,source_url,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0248,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,stadium,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0249,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,state,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0250,venues/samples/REPRESENTATIVE_STADIUM_COORDINATES.csv,team,11,11,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0251,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,avg_temp_f,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0252,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,avg_wind_mph,1,1,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0253,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,cooling_degree_days,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0254,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,date,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0255,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,departure_f,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0256,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,heating_degree_days,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0257,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,max_2min_wind_dir_deg,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0258,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,max_2min_wind_mph,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0259,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,max_temp_f,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0260,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,min_temp_f,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0261,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,peak_wind_dir_deg,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0262,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,peak_wind_mph,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0263,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,precip_in,1,1,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0264,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,sky_cover,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0265,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,snow_depth_in,1,1,0,0.0,int64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0266,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,snow_in,1,1,0,0.0,float64,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
MISS-0267,weather/samples/NWS_COLLEGE_STATION_2024_08_31_DAILY.csv,source_url,1,1,0,0.0,object,materialized_sample_or_curated_evidence,REPRESENTATIVE_SAMPLE_ONLY_NOT_POPULATION_STATISTIC,MEASURE_AGAIN_ON_MATERIALIZED_SOURCE_SNAPSHOT
