path,change_type,previous_sha256,current_sha256
governance/OFFICIATING_EXPERIMENT_POLICY.csv,UNCHANGED,65d6e15eb9454f41d52dc00335848f4b78b3a4ab94cafd275d4b2e6f8bc8afd4,65d6e15eb9454f41d52dc00335848f4b78b3a4ab94cafd275d4b2e6f8bc8afd4
governance/OOD_DETECTION_CANDIDATES.csv,UNCHANGED,8cbccb92410389aaeef0c960366d8cd39b325a67f52448b24e00eaa356e9889b,8cbccb92410389aaeef0c960366d8cd39b325a67f52448b24e00eaa356e9889b
governance/OPEN_ISSUES.md,UNCHANGED,ae11141dee4c7b098b8c92b807031ec8922331e811a083d287a321f86558c3ed,ae11141dee4c7b098b8c92b807031ec8922331e811a083d287a321f86558c3ed
governance/OPPONENT_ADJUSTMENT_CANDIDATES.csv,UNCHANGED,dd0b0c84e15469ecf75543585a6a7c66b8775156e84dfc41120a2b1099cd910d,dd0b0c84e15469ecf75543585a6a7c66b8775156e84dfc41120a2b1099cd910d
governance/OPPONENT_STRENGTH_HIERARCHY.csv,UNCHANGED,e29f275eb3257e0463f5f660b7463f0e5bc812277cd69988dd802bb1a9f89b0a,e29f275eb3257e0463f5f660b7463f0e5bc812277cd69988dd802bb1a9f89b0a
governance/OPPORTUNITY_BACKLOG.yaml,UNCHANGED,fa743cfa1d672fabff9936efc1cdcd91095feb5ffc792a8e2aa3bf18428f0253,fa743cfa1d672fabff9936efc1cdcd91095feb5ffc792a8e2aa3bf18428f0253
governance/PIT_DOMAIN_POLICY.csv,UNCHANGED,1e9f7465018242fef18261f0f1c2849b080f878cf6fff96360976e7d68fc1ed9,1e9f7465018242fef18261f0f1c2849b080f878cf6fff96360976e7d68fc1ed9
governance/PIT_GATEWAY_RULES.csv,UNCHANGED,a0c15f6d95f7ab272840f9387babcd7b506c59bb30d4a4ec3fd5ee1f195063d3,a0c15f6d95f7ab272840f9387babcd7b506c59bb30d4a4ec3fd5ee1f195063d3
governance/PLAYER_INTELLIGENCE_GATE_STATUS.csv,UNCHANGED,6e000250153b11cd51f9b00f7659e41d4c75912bde6d7a0d623f0de0ed486bca,6e000250153b11cd51f9b00f7659e41d4c75912bde6d7a0d623f0de0ed486bca
governance/PLAYER_STATE_COMPONENTS.csv,UNCHANGED,69ee73840b613454a095eebe5609ff0adb78d046144845647d164acc3b635b89,69ee73840b613454a095eebe5609ff0adb78d046144845647d164acc3b635b89
governance/PLAYER_VALUE_EVIDENCE_CATALOG.csv,UNCHANGED,409fbd1f4160020e6783c65906669910fc5db750482a642408fb363433260623,409fbd1f4160020e6783c65906669910fc5db750482a642408fb363433260623
governance/POSSESSION_TEMPO_CONTRACTS.csv,UNCHANGED,70396726adf19971c87fa65f5d154188b5407812b55f35ecc08a2d71368211b0,70396726adf19971c87fa65f5d154188b5407812b55f35ecc08a2d71368211b0
governance/PRESEASON_HONOR_CANDIDATE_CONTRACTS.csv,UNCHANGED,b8e8985dad2deaa324fc96512c86a5e42b105f05bd3210a454399e25f50e0f7d,b8e8985dad2deaa324fc96512c86a5e42b105f05bd3210a454399e25f50e0f7d
governance/PRIVATE_RESOURCE_PROXY_CONTRACTS.csv,UNCHANGED,ec0a3a1ff1670fb2ffc8deb02f8d33df16452be80b9430d17b397a17df63987d,ec0a3a1ff1670fb2ffc8deb02f8d33df16452be80b9430d17b397a17df63987d
governance/PROGRAM_RESOURCE_LANES.csv,UNCHANGED,d9ab6e07b638dd606140cab9ee44d0d17b27939be357bb9a6ccdbe2756f10823,d9ab6e07b638dd606140cab9ee44d0d17b27939be357bb9a6ccdbe2756f10823
governance/PROJECT_IDENTITY.yaml,MODIFIED,39543a34862db42d5c480b4a19ab686865a2d20dc302cf6d6febde844b04848a,25b73fd84adc321c47384b0feced8971d7b7e464c360c5bd776d24072dfbf55e
governance/PROMOTION_DECISION_STATES.csv,ADDED,,e9f0f483e66c799ebf88dbbeb13fa1dc722aac5fa932bfd9bb87fb879163531b
governance/PROTECTED_ACCEPTANCE_RULES.md,UNCHANGED,e881e25c6338b000253405d9fce02592b6f9254bf193a4c8e3901a9a954b42ec,e881e25c6338b000253405d9fce02592b6f9254bf193a4c8e3901a9a954b42ec
governance/PROTECTED_SPLIT_REGISTRY.csv,ADDED,,6b90ef6fb09abd89d7a82a8b5835b00615671a7742839269c7401a2d0af5f764
governance/RAW_FIELD_HANDOFF_STATES.csv,UNCHANGED,e8eed9051f5b4c1923a57286498ea9e40307d693ea440cb476edbdd4e9927dc8,e8eed9051f5b4c1923a57286498ea9e40307d693ea440cb476edbdd4e9927dc8
governance/RAW_FIELD_REGISTRY.csv,UNCHANGED,32c0c2a2809859817fb90632183daaf60ddb4b8cdd06f9108237836678298246,32c0c2a2809859817fb90632183daaf60ddb4b8cdd06f9108237836678298246
governance/RECRUITING_PROSPECT_PRIOR_CATALOG.csv,UNCHANGED,161295cdb8ad7b0e75b399ed4c31f23aaf9f9b74ffd2df41b8c7c05d1782f6ff,161295cdb8ad7b0e75b399ed4c31f23aaf9f9b74ffd2df41b8c7c05d1782f6ff
governance/REDUNDANCY_CLUSTER_REGISTRY.csv,UNCHANGED,5027f7a51472295aec95c86b1ab2f7e34986f4953b5bdf794eccfc799b788313,5027f7a51472295aec95c86b1ab2f7e34986f4953b5bdf794eccfc799b788313
governance/REGIME_SIMILARITY_FACTORS.csv,UNCHANGED,271a9659493cedcc03bc1f3d7e75ab1ee9ae9e774e64e8001e0058c2fe67a530,271a9659493cedcc03bc1f3d7e75ab1ee9ae9e774e64e8001e0058c2fe67a530
governance/REGULATORY_ENVIRONMENT_CONTRACTS.csv,UNCHANGED,2d19c358d8b8c25ce16f279b0572f895fd1d780d59b128b40223333764d3d929,2d19c358d8b8c25ce16f279b0572f895fd1d780d59b128b40223333764d3d929
governance/REPLACEMENT_VALUE_CONTRACTS.csv,UNCHANGED,01dbd3d67d65b1d7b4ad34491ee3724e7605719f0cb416b521eabbcdd0f69220,01dbd3d67d65b1d7b4ad34491ee3724e7605719f0cb416b521eabbcdd0f69220
governance/REQUIREMENTS_INDEX.csv,MODIFIED,e72b367de95b5a09c0b59b00fb2980e0eb581da68ea38bbd47c3d0a24c19eb04,f838aa8e7f42fe860a3021e9f8c484eeb31d0a50926f9b35ef87c0f6c14566ac
governance/REQUIREMENTS_TRACEABILITY.csv,MODIFIED,c4478027d19acf044ea5d6921fa251c902fa637d18061a7f732dfd6e35992c3e,89e8d00700a68c9f3adbe78407dbe553eb980e6ae2d73eb58e8df6f74234869c
governance/REQUIREMENT_ACCEPTANCE_MATRIX.csv,MODIFIED,4a957fda7fe15f860dac219aa54b235394907d8f2e7f06fb87bf97aa4dc1bf5b,a52b622aac87dd8ad46cec2501aed45ee9ba12105e8ff7aff97c1c70f1b5fc76
governance/REQUIREMENT_TASK_TRACEABILITY.csv,MODIFIED,fcb8c9f8a6799b4e49fc8b2705ae4bf60e10f1946c037a6a7b303029f135ab78,864d622ff48c487277fc933012931185da76bb2f8cc0d396f2cc27df0b32e0be
governance/RISKS.md,MODIFIED,1fde14c13e0e8ffe9b91b3c0c16dbc0f18166ea6ad71eb433898fcead7976f2b,6b47f9f790a2377040ea65aa2b7b335e530c7ecce5554ceb728f2929fee4c8a0
governance/RISK_ACCEPTANCE_TRACEABILITY.csv,MODIFIED,458ed5a59efd44af6360f22dff9ad527b6582df2687a16852ce3e271ab0c357b,bfad027b8d77d1ab0478c05f011def52abaac9bd3f6d961c1af9c58835c25013
governance/RISK_REGISTER.csv,MODIFIED,696b958b148546ff7e6ca26d0daffda53d00a0fd54a9ef7dfb9532e41b17fa09,f0d2f706d9400260fafd40f39d9a0f41eec69b144dc608ec2f42733f4292e381
governance/ROSTER_DEPTH_STATE_CONTRACTS.csv,UNCHANGED,a7595b65ac4ea190e0e0e1beaa7b71ffeb362668ce00e3c2ab73e330e3eacb3b,a7595b65ac4ea190e0e0e1beaa7b71ffeb362668ce00e3c2ab73e330e3eacb3b
governance/SCHEDULE_STRESS_CONTRACTS.csv,UNCHANGED,063b7e125179ae781ebfafd902a8b10a9ace57e6531809dc8724c29cce61542f,063b7e125179ae781ebfafd902a8b10a9ace57e6531809dc8724c29cce61542f
governance/SCHEME_PLAY_CALLER_TENDENCY_CONTRACTS.csv,UNCHANGED,8ce68ad0a558ec613d1541c051c37c288733bd4038e074c75088c3ac65456d15,8ce68ad0a558ec613d1541c051c37c288733bd4038e074c75088c3ac65456d15
governance/SCORE_STATE_POLICY_CANDIDATES.csv,UNCHANGED,24598954f3f3ab08082206feabe06d339201d4bf4fd40b6a9a2fc22356ee0913,24598954f3f3ab08082206feabe06d339201d4bf4fd40b6a9a2fc22356ee0913
governance/SHARED_CONTRACT_OWNERSHIP.csv,UNCHANGED,84917341a39f3e7b038a7f593594bcd7e003adf6f803397e6a5745d78634def1,84917341a39f3e7b038a7f593594bcd7e003adf6f803397e6a5745d78634def1
governance/SIMULATION_SCENARIO_CONTRACTS.csv,UNCHANGED,306c7c7dc63ea8f234a91e365b575645eb615d942f321cc9cddf0f4582d61302,306c7c7dc63ea8f234a91e365b575645eb615d942f321cc9cddf0f4582d61302
governance/SOURCE_MAPPING_METHODS.csv,UNCHANGED,9c6ccbd6a2d06fd61f9b6a57ac3b0e3e37b8566f72fe51ab2236bae2704d4b8d,9c6ccbd6a2d06fd61f9b6a57ac3b0e3e37b8566f72fe51ab2236bae2704d4b8d
governance/SOURCE_OF_TRUTH_MAP.md,UNCHANGED,060fbc65f5b40b2515dd4033943b26bb229579fa1a957ac3ddeaaae9d3f20920,060fbc65f5b40b2515dd4033943b26bb229579fa1a957ac3ddeaaae9d3f20920
governance/SPECIAL_TEAMS_COMPONENT_CONTRACTS.csv,UNCHANGED,276a44ccbdbe8fae2b4799531b08c6454de3f5aaa5e5333c9bd81fef792f2275,276a44ccbdbe8fae2b4799531b08c6454de3f5aaa5e5333c9bd81fef792f2275
governance/STYLE_SIMILARITY_CANDIDATES.csv,UNCHANGED,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500,d931b54d7e4e2408b2d160b9de3b42626667ad1be0ab6eca98fbdd00fb234500
governance/SUPERSEDED_DECISIONS.csv,UNCHANGED,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620,58e93a37bab2c1d81a173e96b4855334e5e83fbda854b56e4bcdacc9e21d0620
governance/SUPERSEDED_DECISIONS.md,UNCHANGED,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13,0b65bf3d135816e257430f809a6352961edfa298b59c7807b14fd3e2f511fd13
governance/TAMU_ANALOG_CONTRACTS.csv,UNCHANGED,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed,3fc173ee6b5611fe23a474bf3cdd9c38f8b276c743e67bee4eef87685b2d89ed
governance/TAMU_EVALUATION_SLICES.csv,UNCHANGED,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60,7f1cd4674d87115685ae30ceac5728c08d38aba7582dea86e8be346c5b1c5b60
governance/TAMU_EVIDENCE_RESOLUTION_LANES.csv,UNCHANGED,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8,9d863a8d5adf0a3dff2429387d0d7da88a5c8af4f9e0e40c52c4bd7279083fe8
governance/TAMU_PEER_COHORT_CONTRACTS.csv,UNCHANGED,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a,9888f5b9468742ce41cbc88b82746cc794f071808030694f0ad187fc1ced612a
governance/TAMU_SNAPSHOT_CADENCE_CANDIDATES.csv,UNCHANGED,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb,c98a9deed24a586d17efc3149fee2e0105a9a291515bf778554580fa925bacfb
governance/TAMU_SPECIALIZATION_CANDIDATES.csv,UNCHANGED,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8,3b7cd01822ba969b142ba3daf9a877dd3f29edf09b923eeb539e3180e76e3ce8
governance/TAMU_SPECIALIZATION_GATE_STATUS.csv,UNCHANGED,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929,6a5875c60f6741ee2c7e895a12619595d9e03338a32f4bdb0b8b5924896bf929
governance/TAMU_SPECIALIZATION_OVERFIT_GUARDS.csv,UNCHANGED,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3,e68f5923d56645c831a3763c5ae8be888610043b9831eafe5dc9687ee22f1bc3
governance/TAMU_STATE_COMPONENTS.csv,UNCHANGED,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7,98048d696d13f075e270af822fa088d478c1bd5eb19013fc66e524d5cc0624a7
governance/TAMU_STATE_GATE_STATUS.csv,UNCHANGED,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb,73e809b957b45eb6b6a7f89f02c2cd7a7c9c3ef07781b5c7b1aea1dec10a82fb
governance/TAMU_UNIT_STATE_CONTRACTS.csv,UNCHANGED,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6,ef09a0ebcb910bc5915dae6d7082f57144dfa2a26064662f9bcee016bb50dee6
governance/TARGET_FEATURE_POLICY.csv,UNCHANGED,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88,2244adb066fbca1fe77ca12d3a738a231b97fd58127f5b8afb5f0c8ef18b7e88
governance/TASK_DEPENDENCIES.csv,UNCHANGED,5ed13912f70b19aa336853b67d3ba2d99fbeb8f04c71b6a775d52a5a84cfc789,5ed13912f70b19aa336853b67d3ba2d99fbeb8f04c71b6a775d52a5a84cfc789
governance/TEAM_STATE_COMPARISON_PLAN.csv,UNCHANGED,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3,53e7fff1fc909f8d5b19fc0374b99b4273d784a794f0a78a1e55df1c3aa71be3
governance/TEAM_STATE_COMPONENTS.csv,UNCHANGED,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f,bea314feb2ad56385b824ad0cec475b08f9aab54a5618794fb3976271d3b275f
governance/TEAM_STATE_GATE_STATUS.csv,UNCHANGED,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b,1100189fd43154ca691e0ab253f0e3a8d3342b9d7e59a2a2eadc248906c5118b
governance/TEAM_STATE_PRIOR_COMPONENTS.csv,UNCHANGED,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3,84f8154fa3dda385d6191533431bcd640241f41f772661ccb73b0ff09eab25e3
governance/TEAM_STATE_UNCERTAINTY_CATALOG.csv,UNCHANGED,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880,992a8761b999cebfae710990810267ece70befe62afa80dac943dbebb161f880
governance/TEMPORAL_FIELD_SEMANTICS.csv,UNCHANGED,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f,97cd402021d737b11638d34c9d1e92ae4a9a44d96f63f54a34c269c639c65b9f
governance/THRESHOLD_PRECOMMITMENT_REGISTRY.csv,ADDED,,85da9ddb97eb1144914d41f1445609e3b0e1c50a3c3e9abdd97cb64d37940e0e
governance/TRANSFER_EPISODE_CONTRACTS.csv,UNCHANGED,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae,02564f6228f216d6ce838668d78ba2fc62662af0b53c000c07fd6fb8a957deae
governance/TRANSFER_FRESHMAN_UNCERTAINTY_CATALOG.csv,UNCHANGED,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160,386c590402d69783af81f8c46f165d510caa657a043eda7960a57893e261f160
governance/TRANSFER_RECRUITING_PROVENANCE_AUDIT.csv,UNCHANGED,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4,4f19c19cafc2cf95b9af8509ba0d1cec342f646f6fb45f17253405bf391e61e4
governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv,UNCHANGED,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b,7a0920c858978aa4c8bea3bf4a5e3b14b98678a677bab9cb9e0ff128d981c75b
governance/UNCERTAINTY_COMPONENTS.csv,UNCHANGED,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64,075c260a87012c5b557e46a273ca9f0378cc031f2428b1cf429d0809e4435d64
governance/UNCERTAINTY_OOD_MARKET_EVALUATION.csv,ADDED,,bd7f5a199599b023954b949a1361c2fdfe429a10325884fc16b4ffd2ecb66a9b
governance/UNRESOLVED_QUESTIONS.csv,UNCHANGED,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05,95f7de0e3b79fc5cf13ebf1430c110787b12f9363c8289f7424ddd73deb27a05
governance/VENUE_TRAVEL_REST_CONTRACTS.csv,UNCHANGED,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d,4e19a3f632b8e1cfab252325ec5da908cde0baa10a8c0fd3dc76720c5836c72d
governance/W01_VALIDATION_REPORT.md,UNCHANGED,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc,e6036d0e40f917b1d0b2ceeec198950881855102b99e3fbfbd50ca996e5329bc
governance/W02_ADAPTIVE_REVIEW.md,UNCHANGED,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0,e22f2bef9830f6d07b15d151ee72292d1e66d2dd3ca804f1f51a9b839621b4b0
governance/W02_VALIDATION_REPORT.md,UNCHANGED,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c,75ade198593a40f3002ae47a6781563c5261ad649240b364ebbe20c399570e5c
governance/W03_ADAPTIVE_REVIEW.md,UNCHANGED,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272,14d4a91a9cb551d4f2c3172d68e9538bf04e4e68b1c1763287cd9a973e859272
governance/W03_VALIDATION_REPORT.md,UNCHANGED,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44,ba9542feabff94ee84a0f104b8ca5efa4ec8e832ef491e9a01d69ef6ab1afb44
governance/W04_ADAPTIVE_REVIEW.md,UNCHANGED,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da,4aa43ae85071f9b523e5628e12b8ac1112a65577fc95e229c12f4267fa8bf7da
governance/W04_VALIDATION_REPORT.md,UNCHANGED,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed,e0ece7524b5f6750d2a69c7c9f67e4f5a0d19bb6d0aa70dad692bc0f65fab2ed
governance/W05_ADAPTIVE_REVIEW.md,UNCHANGED,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be,62ec99dd59f1d5da8b2a8e35a69211cb4ac910ce54b3aa4321048ff8f67600be
governance/W05_VALIDATION_REPORT.md,UNCHANGED,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b,0f53012f4c55f49bdb02a3d7047dd98e3b602701916fcd992b9420c17961ce2b
governance/W06_ADAPTIVE_REVIEW.md,UNCHANGED,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae,44292c9aa44841de362d805cdbedf024fdd11caa1e44526e772fc44c49cdfdae
governance/W06_VALIDATION_REPORT.md,UNCHANGED,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6,c26e603b106e42af6d81e30f3b4960a6c2cf8d705d9c6375f0403dd3afab5da6
governance/W07_ADAPTIVE_REVIEW.md,UNCHANGED,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd,a0a44ee8af5f4fd1bafe9506b2208d3c8f59dcd1c72a3ae0b02dd921bad182cd
governance/W07_VALIDATION_REPORT.md,UNCHANGED,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95,4d6c3487646cc7526e751cfa4fa9c7d13ff84fae3829efa92a9efc91d6b13a95
governance/W08_ADAPTIVE_REVIEW.md,UNCHANGED,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928,9a0d5d09b97ee4e85e0786f7999344087336d43913864441b9ac4c5eac0e8928
governance/W08_VALIDATION_REPORT.md,UNCHANGED,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322,fd2a5ca94b91b4446d2127600af95f53c7fab4b250ca90edd9616b52d4de3322
governance/W09_ADAPTIVE_REVIEW.md,UNCHANGED,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2,6da79c6a9d48b8dfc3d19feefd72729e68fdee42c2b56ca94045d8fd74195aa2
governance/W09_VALIDATION_REPORT.md,UNCHANGED,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3,1343a5671552d4dcbd2469e49480979187d32c78931adeede2a59adce1a6dce3
governance/W10_ADAPTIVE_REVIEW.md,UNCHANGED,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8,11cebfe7f984a54bf02220ae006b2a5a94dc75f03147493d2a137203a48551f8
governance/W10_VALIDATION_REPORT.md,UNCHANGED,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423,407f72a2a968ce1ae4d2be501c1cbf6fd9c2278a99dd2c776f1f23f3b5726423
governance/W11_ADAPTIVE_REVIEW.md,UNCHANGED,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106,1ebd74fa5c2e8c36583df706791f955de0385bc27b4053e3b32e62773a7a7106
governance/W11_VALIDATION_REPORT.md,UNCHANGED,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4,e89d6da7cbcb421af1bbd69ec8eb517f512a2cb43b0a915eb93151132df9dba4
governance/W12_ADAPTIVE_REVIEW.md,UNCHANGED,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083,3665eb9156192324a3d740da589848bb973c32dc02295691b38cfd35510d6083
governance/W12_VALIDATION_REPORT.md,UNCHANGED,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59,f2b91af1ee55b593bd75cef5b9547d57179cfbf10b0bd7070dd7881b54785c59
governance/W13_ADAPTIVE_REVIEW.md,UNCHANGED,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1,d32eb157a954ea26b2a161996aaf2b6e52534fc99a298ce6b3c909917051a3d1
governance/W13_VALIDATION_REPORT.md,UNCHANGED,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2,dd32edf308ba4622b58fc1127c2bfcb6066181bbf6f0a4a655395e6de00619b2
governance/W15_ADAPTIVE_REVIEW.md,UNCHANGED,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7,fdd850d63caf115db6d45a88a40f2ccdc1672fe307f5cab7b7aa86714302c4b7
governance/W15_VALIDATION_REPORT.md,UNCHANGED,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6,44790a0fd37c39ebe5c86418e66d76c1807ebea18dd2f6d4c068ffff5f7212e6
governance/W16_ADAPTIVE_REVIEW.md,UNCHANGED,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91,317a07f02ebd364f05f93a9efec394e09159c86007044dbdeebb6d021ca38d91
governance/W16_VALIDATION_REPORT.md,UNCHANGED,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450,d431219a70a2a23568d49bdc509fdf05108c48d1379a5a8f80d37884a0232450
governance/W17_ADAPTIVE_REVIEW.md,ADDED,,4c9e0b95cf598a4ce9d8d2a2bd4ec7763bec1ce377a74d89ada37e53fe544d95
governance/W17_VALIDATION_REPORT.md,ADDED,,5c37327a9ec818e8e1836b380de862103cc7616a6beadc15f3f2bf3fc39790f2
governance/WAVE_LEDGER.md,MODIFIED,be106b3061ba466eb5dfdbbb8c57b9745132cb33751541dd7d7b5b5018fd1d0f,a4c45cd8724bd02bc952f8da39414529e609537468522479c0ee829fef08a6f4
governance/WAVE_PLAN.md,MODIFIED,0e5e275be38af243f1ff303f87bb6f6515693a770196fab12884c084bba0838b,487dc99ba0c116521bb62bd448f82cc90b32ecb236c84801136dcbc4f9ffe4a3
governance/WAVE_PLAN_REVISIONS.md,MODIFIED,939a59cb292518273837990b623e407f077c7b393bcca1a4f44025ccf7d5ac40,7d6220ce317a3fe23d42a28bf691f738085769c4e7e831b5ff0ca0ae66bad57e
governance/WEATHER_CONTEXT_CONTRACTS.csv,UNCHANGED,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49
provenance/CURRENT_TREE.txt,UNCHANGED,c1c800de3c4027af2e1ddb60ea2df08c8ffcbd484a7443dfdb9dfed8a089a570,c1c800de3c4027af2e1ddb60ea2df08c8ffcbd484a7443dfdb9dfed8a089a570
provenance/INPUT_ARTIFACTS.csv,UNCHANGED,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41
provenance/MANIFEST_POLICY.md,UNCHANGED,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce
provenance/PROJECT_FILE_HASHES.sha256,UNCHANGED,89425fcc9441150dd23287f744cb378e01ae9adb8b5a59f725048cd5069898fc,89425fcc9441150dd23287f744cb378e01ae9adb8b5a59f725048cd5069898fc
provenance/PROJECT_FILE_MANIFEST.csv,UNCHANGED,d7c91ae6b14edbcc3d7691e00754bd903b4061365c2139db815dbefa51f5d5de,d7c91ae6b14edbcc3d7691e00754bd903b4061365c2139db815dbefa51f5d5de
provenance/RECONNAISSANCE_FILE_INDEX.csv,UNCHANGED,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f
provenance/RECON_REQUIRED_READING_STATUS.csv,UNCHANGED,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275
provenance/SOURCE_CHAT_LOG_INDEX.csv,UNCHANGED,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4
provenance/W02_FILE_CHANGE_SUMMARY.csv,UNCHANGED,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299
provenance/W02_INPUT_ARTIFACTS.csv,UNCHANGED,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0
provenance/W03_FILE_CHANGE_SUMMARY.csv,UNCHANGED,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93
